Date,Equity,DrawdownPct,DrawdownDuration
2016-01-04 00:00:00+00:00,10000000.0,0.0,
2016-01-05 00:00:00+00:00,10000000.0,0.0,
2016-01-06 00:00:00+00:00,10000000.0,0.0,
2016-01-07 00:00:00+00:00,9935201.499668121,0.006479850033187851,
2016-01-08 00:00:00+00:00,9909038.698898315,0.00909613011016841,
2016-01-11 00:00:00+00:00,9894081.974891663,0.010591802510833692,
2016-01-12 00:00:00+00:00,9904050.488311768,0.009594951168823251,
2016-01-13 00:00:00+00:00,9794396.049915314,0.020560395008468624,
2016-01-14 00:00:00+00:00,9838012.052310944,0.016198794768905622,
2016-01-15 00:00:00+00:00,9708413.470096588,0.02915865299034115,
2016-01-19 00:00:00+00:00,9674770.725772858,0.03252292742271423,
2016-01-20 00:00:00+00:00,9609969.853115082,0.039003014688491766,
2016-01-21 00:00:00+00:00,9674770.725772858,0.03252292742271423,
2016-01-22 00:00:00+00:00,9823061.654506683,0.01769383454933171,
2016-01-25 00:00:00+00:00,9725857.973194122,0.027414202680587807,
2016-01-26 00:00:00+00:00,9813081.279457092,0.018691872054290792,
2016-01-27 00:00:00+00:00,9798131.672428131,0.020186832757186912,
2016-01-28 00:00:00+00:00,9847976.611854553,0.015202338814544691,
2016-01-29 00:00:00+00:00,9880373.885082245,0.011962611491775466,
2016-02-01 00:00:00+00:00,9821643.003620146,0.01783569963798537,
2016-02-02 00:00:00+00:00,9751521.003974915,0.02484789960250855,
2016-02-03 00:00:00+00:00,9799101.953720093,0.020089804627990704,
2016-02-04 00:00:00+00:00,9767791.996528625,0.02322080034713747,
2016-02-05 00:00:00+00:00,9692659.64458847,0.03073403554115295,
2016-02-08 00:00:00+00:00,9579953.604312897,0.04200463956871037,
2016-02-09 00:00:00+00:00,9543639.6210289,0.045636037897110016,
2016-02-10 00:00:00+00:00,9529864.315319061,0.0470135684680939,
2016-02-11 00:00:00+00:00,9465997.34828949,0.05340026517105101,
2016-02-12 00:00:00+00:00,9607505.797283173,0.03924942027168277,
2016-02-16 00:00:00+00:00,9616269.95992279,0.03837300400772092,
2016-02-17 00:00:00+00:00,9695166.40228653,0.030483359771347085,
2016-02-18 00:00:00+00:00,9703928.98337555,0.029607101662445068,
2016-02-19 00:00:00+00:00,9722717.01370621,0.02772829862937909,
2016-02-22 00:00:00+00:00,9806619.854488373,0.019338014551162686,
2016-02-23 00:00:00+00:00,9786580.026859283,0.021341997314071603,
2016-02-24 00:00:00+00:00,9802856.554840088,0.01971434451599119,
2016-02-25 00:00:00+00:00,9855455.764633179,0.014454423536682137,
2016-02-26 00:00:00+00:00,9921829.48936081,0.007817051063919056,
2016-02-29 00:00:00+00:00,10028268.635391235,0.0,54 days
2016-03-01 00:00:00+00:00,10186761.356258392,0.0,
2016-03-02 00:00:00+00:00,10117522.652622221,0.006796929977517685,
2016-03-03 00:00:00+00:00,10151510.965751648,0.003460411928182472,
2016-03-04 00:00:00+00:00,10180463.62177658,0.0006182273503386737,
2016-03-07 00:00:00+00:00,10193055.927639008,0.0,6 days
2016-03-08 00:00:00+00:00,10121297.813899994,0.007039901894822065,
2016-03-09 00:00:00+00:00,10146480.05329895,0.004569372980066211,
2016-03-10 00:00:00+00:00,10216971.34500885,0.0,3 days
2016-03-11 00:00:00+00:00,10340341.780967712,0.0,
2016-03-14 00:00:00+00:00,10311391.497268677,0.0027997414700857703,
