Date,Equity,DrawdownPct,DrawdownDuration
2016-01-04 00:00:00+00:00,10000000.0,0.0,
2016-01-05 00:00:00+00:00,10000000.0,0.0,
2016-01-06 00:00:00+00:00,10134755.382286074,0.0,
2016-01-07 00:00:00+00:00,10152939.772903444,0.0,
2016-01-08 00:00:00+00:00,10198409.300483705,0.0,
2016-01-11 00:00:00+00:00,10086808.497177128,0.010942961791235883,
2016-01-12 00:00:00+00:00,10232307.239265442,0.0,4 days
2016-01-13 00:00:00+00:00,10333164.682769777,0.0,
2016-01-14 00:00:00+00:00,10236440.240402224,0.009360582680815965,
2016-01-15 00:00:00+00:00,10395994.443893434,0.0,2 days
2016-01-19 00:00:00+00:00,10363748.891181948,0.0031017285441535813,
2016-01-20 00:00:00+00:00,10472880.480804445,0.0,5 days
2016-01-21 00:00:00+00:00,10401782.274253847,0.006788791935601002,
2016-01-22 00:00:00+00:00,10362098.948265078,0.010577942977809895,
2016-01-25 00:00:00+00:00,10418316.721954348,0.0052100049217698174,
2016-01-26 00:00:00+00:00,10423280.395240784,0.004736049996423852,
2016-01-27 00:00:00+00:00,10420798.965789797,0.004972988578462956,
2016-01-28 00:00:00+00:00,10435676.955497744,0.0035523679827046406,
2016-01-29 00:00:00+00:00,10524134.581207277,0.0,9 days
2016-02-01 00:00:00+00:00,10491915.903182987,0.0030614087814709867,
2016-02-02 00:00:00+00:00,10686565.190612795,0.0,4 days
2016-02-03 00:00:00+00:00,10597938.987319948,0.008293235638584529,
2016-02-04 00:00:00+00:00,10649293.257011415,0.0034877374475869027,
2016-02-05 00:00:00+00:00,10661715.063186647,0.0023253615154077423,
2016-02-08 00:00:00+00:00,10891154.854766848,0.0,6 days
2016-02-09 00:00:00+00:00,10902751.689483644,0.0,
2016-02-10 00:00:00+00:00,10998829.510589601,0.0,
2016-02-11 00:00:00+00:00,11075860.507934574,0.0,
2016-02-12 00:00:00+00:00,10891974.939918518,0.016602373051224584,
2016-02-16 00:00:00+00:00,10776840.52243805,0.0269974495690255,
2016-02-17 00:00:00+00:00,10710583.831504824,0.03297953022865108,
2016-02-18 00:00:00+00:00,10842279.571372988,0.02108919089349781,
2016-02-19 00:00:00+00:00,10851390.904716494,0.020266561054761767,
2016-02-22 00:00:00+00:00,10845592.487358095,0.020790079507729264,
2016-02-23 00:00:00+00:00,10889492.69608307,0.01682648600693304,
2016-02-24 00:00:00+00:00,10867957.113410953,0.018770857070173674,
2016-02-25 00:00:00+00:00,10906884.690620424,0.01525622475952082,
2016-02-26 00:00:00+00:00,10801697.164939882,0.02475323184128997,
2016-02-29 00:00:00+00:00,10848908.660881042,0.020490674010470444,
2016-03-01 00:00:00+00:00,10657872.797302248,0.037738621783191095,
2016-03-02 00:00:00+00:00,10701856.88762665,0.033767454911516226,
2016-03-03 00:00:00+00:00,10740860.202590944,0.030245984508710744,
2016-03-04 00:00:00+00:00,10671986.080001833,0.03646438375089789,
2016-03-07 00:00:00+00:00,10668662.577018742,0.036764450999010156,
2016-03-08 00:00:00+00:00,10786503.194061281,0.02612504136053373,
2016-03-09 00:00:00+00:00,10720946.05937958,0.032043961577589375,
2016-03-10 00:00:00+00:00,10676961.154670719,0.0360152019771367,
2016-03-11 00:00:00+00:00,10569076.387657167,0.045755733372983,
2016-03-14 00:00:00+00:00,10602274.77018738,0.04275836964612589,
2016-03-15 00:00:00+00:00,10612228.17706299,0.04185971198711336,
