Date,Open,High,Low,Close,Volume
2016-01-04 00:00:00+00:00,94.43396181197328,94.83669570035828,93.96152045874568,94.06220245361328,10591900.0
2016-01-05 00:00:00+00:00,93.62077073121884,94.10095882113744,93.45038712729584,93.68273162841795,6242600.0
2016-01-06 00:00:00+00:00,94.7205619861136,94.9683996817211,94.52693860176664,94.94515991210938,8916900.0
2016-01-07 00:00:00+00:00,95.0148346646384,95.20845798227022,94.32553612658236,95.11551666259766,10202200.0
2016-01-08 00:00:00+00:00,94.82120968216049,95.62668337843628,94.66631339434056,95.54148864746094,9577200.0
2016-01-11 00:00:00+00:00,94.51921317497911,95.10008345807836,94.37980407067856,94.49597930908205,10040300.0
2016-01-12 00:00:00+00:00,94.75152866254274,96.28502833920015,94.60437892071717,95.85905456542967,12897700.0
2016-01-13 00:00:00+00:00,95.67315741032338,97.19891017280496,95.47178749570824,96.80391693115234,15577600.0
2016-01-14 00:00:00+00:00,96.40119564071132,96.78844234552083,95.52601430613568,95.89777374267578,12873800.0
2016-01-15 00:00:00+00:00,97.1214532676078,97.55516759021656,96.87361566770068,97.39252471923828,13976300.0
2016-01-19 00:00:00+00:00,96.91230286039256,97.64032814042652,96.77289388993738,97.09043884277344,8926600.0
2016-01-20 00:00:00+00:00,98.34516622086416,99.07318593727722,97.91144593545478,98.1128158569336,17283300.0
2016-01-21 00:00:00+00:00,98.31418144988446,98.58525292325872,97.3305716493215,97.44674682617188,11001600.0
2016-01-22 00:00:00+00:00,96.74195526255316,97.22213729867096,96.43989745707586,97.07498168945312,10164300.0
2016-01-25 00:00:00+00:00,97.5474321268316,97.79526975500002,97.31508767418848,97.60164642333984,5738200.0
2016-01-26 00:00:00+00:00,97.57844009131304,97.94245300293171,97.39256329498828,97.6481475830078,5692600.0
2016-01-27 00:00:00+00:00,97.39255042149,97.81077758962635,96.95883598442236,97.6249008178711,7957800.0
2016-01-28 00:00:00+00:00,97.22988001136244,97.90369124318364,97.16791913532762,97.7642822265625,10575400.0
2016-01-29 00:00:00+00:00,98.67817414956406,99.0266937002202,98.29866825521594,98.59297943115234,13170700.0
2016-02-01 00:00:00+00:00,98.38426293403964,98.60153143569308,97.99628177533776,98.29114532470705,9948400.0
2016-02-02 00:00:00+00:00,99.40079340447924,100.13018815303752,99.32319242429888,100.11467742919922,10400000.0
2016-02-03 00:00:00+00:00,99.54046998946708,100.82857059971803,99.26112301182528,99.2844009399414,13309000.0
2016-02-04 00:00:00+00:00,99.4939113223413,99.78101365449452,98.94297866536938,99.7655029296875,9953500.0
2016-02-05 00:00:00+00:00,99.23782391672025,100.09914259404628,99.005032844964,99.88187408447266,9200800.0
2016-02-08 00:00:00+00:00,100.65787670663458,102.13996822159476,100.6268315698472,102.03133392333984,14452200.0
2016-02-09 00:00:00+00:00,102.4581122176968,102.4736347873488,101.62008290051098,102.13997650146484,15232100.0
2016-02-10 00:00:00+00:00,102.19426561164578,103.07886244628833,101.7364505481573,103.0400619506836,12797100.0
2016-02-11 00:00:00+00:00,104.32040509298868,104.94893285185762,103.21077251108224,103.76171112060548,21620200.0
2016-02-12 00:00:00+00:00,102.92361304899606,103.3038387426207,101.59671264083016,102.0390167236328,13888400.0
2016-02-16 00:00:00+00:00,101.43374067574145,101.45701858555915,100.7276125039666,100.9604034423828,11766000.0
2016-02-17 00:00:00+00:00,100.59576016246608,100.74319490572414,99.87412084893482,100.33969116210938,13157300.0
2016-02-18 00:00:00+00:00,100.41727961279152,101.65105677318913,100.3784791314704,101.57345581054688,10196700.0
2016-02-19 00:00:00+00:00,101.60450227419096,102.28735286568252,101.44154498658692,101.6588134765625,8188700.0
2016-02-22 00:00:00+00:00,101.72864898094468,101.73640434044366,101.418256997333,101.6044921875,5054300.0
2016-02-23 00:00:00+00:00,100.78198514035648,102.22527546085378,100.70438417593128,102.01576232910156,8320700.0
2016-02-24 00:00:00+00:00,102.73739573900528,103.5056026183387,101.61225286015907,101.8140106201172,9091200.0
2016-02-25 00:00:00+00:00,102.02350560848193,102.86154619601064,101.89936065644476,102.17869567871094,6097200.0
2016-02-26 00:00:00+00:00,101.11566683972798,101.50364807192108,100.90615365907438,101.19326782226562,9245000.0
2016-02-29 00:00:00+00:00,101.23982249230912,101.7829938429809,101.20102200149384,101.63555908203124,8016100.0
2016-03-01 00:00:00+00:00,101.70395791316376,101.72727999248067,99.76037221871594,99.84587860107422,13729100.0
2016-03-02 00:00:00+00:00,99.76037708278244,100.26570464289512,99.67485883354884,100.2579345703125,7047700.0
2016-03-03 00:00:00+00:00,100.3434641655044,101.01982830056156,100.11023147188578,100.62332916259766,6394800.0
2016-03-04 00:00:00+00:00,100.09470645520312,100.3901354043034,99.32504784887078,99.97809600830078,8687000.0
2016-03-07 00:00:00+00:00,99.86144219423288,100.0324787042046,99.5504731921245,99.94696044921876,5493300.0
2016-03-08 00:00:00+00:00,101.33858502083795,101.83614259294632,101.0276041240776,101.0509262084961,7175400.0
2016-03-09 00:00:00+00:00,100.35124930638148,100.8254848382848,100.14133866433656,100.436767578125,7194700.0
2016-03-10 00:00:00+00:00,100.67774597117456,100.94207079694507,99.44939830336828,100.0247039794922,10091600.0
2016-03-11 00:00:00+00:00,100.14906657529968,100.19571072332272,98.89739126695028,99.01400756835938,8927000.0
2016-03-14 00:00:00+00:00,99.37166400203176,99.8148013693496,99.24727758329792,99.32501983642578,5177000.0
2016-03-15 00:00:00+00:00,99.90027755294024,100.02466985063842,99.20836170821008,99.41826629638672,6413200.0
2016-03-16 00:00:00+00:00,99.3172425929854,99.91587039044636,99.0218196622427,99.71372985839844,9728900.0
2016-03-17 00:00:00+00:00,99.90809749994932,100.55336952085614,99.8925573520058,100.1257781982422,7805500.0
2016-03-18 00:00:00+00:00,100.320110835172,100.68550588327196,100.05578603607574,100.33566284179688,8198600.0
2016-03-21 00:00:00+00:00,99.70599547240408,99.99364250148096,99.31727814112764,99.5660629272461,5514800.0
2016-03-22 00:00:00+00:00,100.1568585501744,100.30457295968804,99.44939051655945,99.5426788330078,4997900.0
2016-03-23 00:00:00+00:00,99.83032208673254,100.9265070857007,99.73702192205832,100.66995239257812,10628200.0
2016-03-24 00:00:00+00:00,101.51733932185152,101.56398346665806,100.28899210357037,100.70880126953124,6343300.0
2016-03-28 00:00:00+00:00,100.58444868779492,101.19084646358564,100.50670051645542,100.84100341796876,5058700.0
2016-03-29 00:00:00+00:00,101.36191424245196,101.91388609616668,101.08203734701476,101.89834594726562,9396700.0
2016-03-30 00:00:00+00:00,101.08973362641808,101.1208376269326,100.27342562206836,100.82540893554688,8478700.0
2016-03-31 00:00:00+00:00,101.05090778153908,101.69617967910266,100.90319336535262,101.54069519042967,7832300.0
2016-04-01 00:00:00+00:00,102.0392730420156,102.1561368811746,101.1979033266424,101.80555725097656,9341400.0
2016-04-04 00:00:00+00:00,101.89128268974778,102.03151696063404,101.48618787892616,101.86791229248048,5145100.0
2016-04-05 00:00:00+00:00,102.84166887291524,103.1143392259118,102.662491951182,102.98190307617188,6482800.0
2016-04-06 00:00:00+00:00,102.4677398156362,102.57680558896534,101.85229978483848,102.23402404785156,6393700.0
2016-04-07 00:00:00+00:00,102.98195175803752,103.60519008287925,102.84171748848902,103.49612426757812,5963300.0
2016-04-08 00:00:00+00:00,102.96636298858608,103.14553998711597,102.55347014264056,102.84171295166016,5584800.0
2016-04-11 00:00:00+00:00,102.30414911536715,102.9741161023935,102.14054450851047,102.70924377441406,4805500.0
2016-04-12 00:00:00+00:00,102.11717663789148,102.4833285832998,101.68869969249046,102.00031280517578,4276000.0
