Date,Open,High,Low,Close,Volume
2018-08-15 00:00:00+00:00,25312.97,25322.47,24965.669,25169.969,8.0153
2018-08-16 00:00:00+00:00,25169.969,25606.67,25143.47,25580.97,6.2292
2018-08-17 00:00:00+00:00,25580.47,25725.67,25501.07,25670.67,3.8799
2018-08-19 00:00:00+00:00,25690.47,25706.47,25681.47,25684.47,0.0765
2018-08-20 00:00:00+00:00,25684.469,25790.669,25658.47,25740.97,3.5972
2018-08-21 00:00:00+00:00,25741.469,25887.67,25678.969,25683.97,3.8723
2018-08-22 00:00:00+00:00,25684.47,25836.67,25676.47,25726.97,4.6895999999999995
2018-08-23 00:00:00+00:00,25726.469,25762.67,25605.17,25657.97,4.4201
2018-08-24 00:00:00+00:00,25657.97,25826.67,25649.47,25792.669,3.6554
2018-08-26 00:00:00+00:00,25809.97,25861.969,25800.469,25858.969,0.145
2018-08-27 00:00:00+00:00,25858.969,26098.97,25848.069,26096.969,3.1946
2018-08-28 00:00:00+00:00,26096.47,26148.07,26037.67,26093.47,13.9913
2018-08-29 00:00:00+00:00,26093.47,26166.67,26032.67,26122.97,17.5285
2018-08-30 00:00:00+00:00,26122.969,26136.47,25934.67,25948.97,17.0817
2018-08-31 00:00:00+00:00,25949.469,26028.67,25876.67,25999.67,25.4962
2018-09-02 00:00:00+00:00,26002.97,26005.969,25973.969,25991.969,0.7637
2018-09-03 00:00:00+00:00,25991.969,26060.069,25940.47,25993.97,15.1838
2018-09-04 00:00:00+00:00,25993.97,26049.07,25801.169,25958.97,27.5945
2018-09-05 00:00:00+00:00,25958.97,26010.67,25824.07,25935.97,16.8011
2018-09-06 00:00:00+00:00,25937.47,26074.17,25875.67,25981.469,25.0173
2018-09-07 00:00:00+00:00,25981.469,26015.47,25812.669,25942.67,28.5774
2018-09-09 00:00:00+00:00,25931.97,25961.47,25925.47,25945.97,0.3789
2018-09-10 00:00:00+00:00,25945.47,26040.57,25856.669,25884.47,22.993
2018-09-11 00:00:00+00:00,25884.47,26019.669,25748.17,25997.47,13.5844
2018-09-12 00:00:00+00:00,25997.47,26147.67,25924.17,25991.969,28.5215
2018-09-13 00:00:00+00:00,25991.47,26188.67,25965.97,26148.469,29.5583
2018-09-14 00:00:00+00:00,26150.469,26224.57,26068.669,26151.67,29.5607
2018-09-16 00:00:00+00:00,26136.969,26136.97,26087.969,26102.97,0.7612
2018-09-17 00:00:00+00:00,26102.469,26184.17,25955.47,25957.47,24.0331
2018-09-18 00:00:00+00:00,25957.97,26318.67,25952.97,26272.969,27.0065
2018-09-19 00:00:00+00:00,26272.969,26463.67,26226.069,26449.97,20.4379
2018-09-20 00:00:00+00:00,26449.969,26713.47,26415.97,26709.97,18.3832
2018-09-21 00:00:00+00:00,26709.97,26781.569,26678.669,26723.669,21.7439
2018-09-23 00:00:00+00:00,26691.47,26691.47,26623.47,26662.469,0.6012
2018-09-24 00:00:00+00:00,26662.469,26704.07,26543.669,26578.47,20.5811
2018-09-25 00:00:00+00:00,26577.47,26669.069,26475.669,26515.47,18.6934
2018-09-26 00:00:00+00:00,26515.97,26604.669,26348.67,26415.97,20.543
2018-09-27 00:00:00+00:00,26415.469,26560.669,26335.069,26473.969,32.6499
2018-09-28 00:00:00+00:00,26473.47,26515.67,26330.069,26476.169,37.52
2018-09-30 00:00:00+00:00,26513.97,26599.97,26512.969,26578.47,1.4261
2018-10-01 00:00:00+00:00,26577.969,26736.67,26563.469,26657.469,28.0302
2018-10-02 00:00:00+00:00,26658.97,26826.669,26537.569,26783.47,16.8486
2018-10-03 00:00:00+00:00,26783.97,26951.67,26763.469,26792.47,15.2825
2018-10-04 00:00:00+00:00,26792.47,26796.97,26469.669,26654.97,26.9183
2018-10-05 00:00:00+00:00,26655.969,26721.97,26300.669,26482.67,41.7406
2018-10-07 00:00:00+00:00,26515.47,26527.47,26431.97,26459.97,0.9395
2018-10-08 00:00:00+00:00,26459.47,26536.97,26216.669,26499.47,44.9435
2018-10-09 00:00:00+00:00,26499.47,26546.97,26325.17,26478.47,35.9867
2018-10-10 00:00:00+00:00,26478.47,26505.469,25410.47,25445.97,51.8579
2018-10-11 00:00:00+00:00,25444.47,25668.669,24895.17,25291.97,70.9162
2018-10-12 00:00:00+00:00,25284.47,25546.469,25003.669,25325.969,60.1748
2018-10-14 00:00:00+00:00,25335.97,25339.969,25218.47,25326.469,1.965
2018-10-15 00:00:00+00:00,25325.97,25484.17,25119.07,25258.469,56.0826
2018-10-16 00:00:00+00:00,25258.469,25817.669,25225.469,25780.969,45.3517
2018-10-17 00:00:00+00:00,25780.969,25858.969,25479.669,25676.469,29.9171
2018-10-18 00:00:00+00:00,25676.97,25729.07,25237.169,25381.969,31.2518
2018-10-19 00:00:00+00:00,25381.969,25607.67,25348.67,25437.47,37.4717
2018-10-21 00:00:00+00:00,25339.47,25397.97,25318.97,25358.47,1.092
2018-10-22 00:00:00+00:00,25358.47,25574.07,25231.169,25272.969,41.4434
2018-10-23 00:00:00+00:00,25273.469,25306.17,24765.17,25256.97,69.3045
2018-10-24 00:00:00+00:00,25256.47,25354.07,24531.669,24644.47,61.3342
2018-10-25 00:00:00+00:00,24644.969,25104.669,24626.969,24800.47,53.8639
2018-10-26 00:00:00+00:00,24802.47,24912.169,24441.669,24777.17,76.5691
2018-10-28 00:00:00+00:00,24753.97,24876.97,24745.469,24817.969,2.0156
2018-10-29 00:00:00+00:00,24818.47,25033.67,24120.169,24433.97,73.1181
2018-10-30 00:00:00+00:00,24431.969,24930.17,24363.569,24902.47,62.518
2018-10-31 00:00:00+00:00,24902.47,25338.67,24855.469,25148.47,54.3806
2018-11-01 00:00:00+00:00,25148.969,25399.67,25092.069,25330.969,48.581
2018-11-02 00:00:00+00:00,25333.47,25720.07,25075.17,25280.67,56.6363
2018-11-04 00:00:00+00:00,25261.97,25261.97,25188.97,25195.469,0.9049
2018-11-05 00:00:00+00:00,25195.969,25508.17,25167.47,25488.47,54.6466
2018-11-06 00:00:00+00:00,25487.97,25701.169,25407.069,25640.469,51.4147
2018-11-07 00:00:00+00:00,25638.469,26231.17,25574.969,26170.969,57.8605
2018-11-08 00:00:00+00:00,26170.47,26276.67,26077.67,26186.97,46.1571
2018-11-09 00:00:00+00:00,26188.47,26239.47,25881.67,25978.47,53.8129
2018-11-11 00:00:00+00:00,25975.469,25989.97,25927.97,25969.469,0.6864
2018-11-12 00:00:00+00:00,25968.97,26103.469,25340.669,25387.469,53.7137
2018-11-13 00:00:00+00:00,25385.47,25573.069,25193.669,25414.47,60.4824
2018-11-14 00:00:00+00:00,25414.47,25498.17,24932.669,25029.969,43.5227
2018-11-15 00:00:00+00:00,25030.469,25353.669,24781.669,25258.47,60.2828
2018-11-16 00:00:00+00:00,25256.47,25511.67,25102.069,25449.97,51.3072
2018-11-18 00:00:00+00:00,25389.47,25408.969,25346.969,25389.97,0.5065000000000001
2018-11-19 00:00:00+00:00,25389.97,25495.57,24898.169,24997.469,40.5632
2018-11-20 00:00:00+00:00,24997.469,25028.97,24369.169,24421.47,66.8285
2018-11-21 00:00:00+00:00,24420.969,24667.17,24418.47,24503.47,53.1064
2018-11-22 00:00:00+00:00,24503.47,24545.97,24299.67,24406.97,19.0874
2018-11-23 00:00:00+00:00,24407.469,24433.469,24258.169,24268.67,24.5876
2018-11-25 00:00:00+00:00,24279.97,24356.47,24277.47,24338.969,0.5446
2018-11-26 00:00:00+00:00,24338.969,24670.67,24313.469,24525.469,26.1254
2018-11-27 00:00:00+00:00,24524.969,24792.47,24412.169,24764.969,39.0615
2018-11-28 00:00:00+00:00,24764.969,25368.17,24729.47,25322.469,30.9345
2018-11-29 00:00:00+00:00,25322.469,25480.17,25202.67,25347.469,27.597
2018-11-30 00:00:00+00:00,25345.969,25578.17,25204.069,25570.969,14.7261
2018-12-02 00:00:00+00:00,25880.969,26016.47,25877.97,25972.969,0.7181
2018-12-03 00:00:00+00:00,25972.969,26069.969,25669.17,25780.47,15.6505
2018-12-04 00:00:00+00:00,25780.47,25791.47,24993.47,25085.97,17.8531
2018-12-05 00:00:00+00:00,25086.469,25175.57,24551.97,24839.969,4.2071
2018-12-06 00:00:00+00:00,24838.47,24968.169,24244.67,24919.97,20.5228
2018-12-07 00:00:00+00:00,24917.969,25089.17,24279.669,24396.969,20.4765
2018-12-09 00:00:00+00:00,24327.97,24332.97,24140.469,24181.469,0.5538
2018-12-10 00:00:00+00:00,24182.47,24500.17,23877.67,24415.47,15.6234
2018-12-11 00:00:00+00:00,24415.969,24805.07,24217.169,24376.469,16.3559
2018-12-12 00:00:00+00:00,24375.97,24829.17,24336.969,24601.969,20.5733
2018-12-13 00:00:00+00:00,24601.469,24739.17,24471.07,24568.97,19.6056
2018-12-14 00:00:00+00:00,24568.97,24593.969,24031.17,24099.17,14.4985
2018-12-16 00:00:00+00:00,24015.97,24128.47,24014.47,24125.47,0.0902999999999999
2018-12-17 00:00:00+00:00,24125.47,24213.47,23455.17,23753.47,6.786
2018-12-18 00:00:00+00:00,23753.47,23927.169,23517.17,23648.97,7.6065
2018-12-19 00:00:00+00:00,23648.97,24066.669,23161.67,23365.47,8.4022
2018-12-20 00:00:00+00:00,23365.47,23435.969,22638.17,22981.47,19.64
2018-12-21 00:00:00+00:00,22981.47,23251.169,22375.17,22394.47,22.9289
2018-12-23 00:00:00+00:00,22334.969,22469.47,22294.47,22424.969,0.835
2018-12-24 00:00:00+00:00,22424.469,22574.47,21684.669,21703.669,21.5371
2018-12-25 00:00:00+00:00,21739.469,21769.969,21458.97,21714.97,1.0106
2018-12-26 00:00:00+00:00,21714.97,22978.169,21539.969,22830.97,33.6973
2018-12-27 00:00:00+00:00,22830.97,23217.17,22261.169,23061.97,30.7814
2018-12-28 00:00:00+00:00,23062.469,23390.07,22977.67,23057.669,27.7416
2018-12-30 00:00:00+00:00,23221.469,23261.97,23180.469,23194.47,0.4097
2018-12-31 00:00:00+00:00,23193.97,23371.67,23112.669,23319.969,17.0817
2019-01-01 00:00:00+00:00,23325.969,23436.97,23310.469,23392.469,0.3165
2019-01-02 00:00:00+00:00,23392.97,23423.97,22811.07,22977.47,25.5204
2019-01-03 00:00:00+00:00,22977.97,23137.57,22637.17,22693.47,15.0071
2019-01-04 00:00:00+00:00,22693.47,23523.669,22584.969,23404.969,23.6531
2019-01-06 00:00:00+00:00,23459.97,23500.97,23432.469,23496.97,0.3823999999999999
2019-01-07 00:00:00+00:00,23498.969,23687.67,23295.669,23541.47,21.8417
2019-01-08 00:00:00+00:00,23541.969,23867.17,23541.969,23812.47,9.9792
2019-01-09 00:00:00+00:00,23812.97,23986.17,23773.669,23827.97,15.7906
2019-01-10 00:00:00+00:00,23828.469,24024.169,23661.069,23955.47,19.9429
2019-01-11 00:00:00+00:00,23955.969,24017.07,23796.669,23977.97,18.1714
2019-01-13 00:00:00+00:00,23934.969,23936.469,23874.97,23875.97,0.35
2019-01-14 00:00:00+00:00,23876.469,23965.669,23724.57,23912.97,16.0409
2019-01-15 00:00:00+00:00,23913.97,24098.67,23854.069,24065.47,19.9161
2019-01-16 00:00:00+00:00,24064.97,24287.669,23985.969,24160.969,16.6615
2019-01-17 00:00:00+00:00,24161.47,24480.169,24035.569,24336.969,17.9509
2019-01-18 00:00:00+00:00,24336.469,24750.669,24327.969,24703.469,16.7738
2019-01-20 00:00:00+00:00,24698.469,24720.47,24660.97,24671.969,0.2371
2019-01-21 00:00:00+00:00,24672.47,24679.969,24546.67,24627.97,7.696
2019-01-22 00:00:00+00:00,24627.47,24661.469,24242.669,24408.97,18.6816
2019-01-23 00:00:00+00:00,24408.97,24696.17,24304.67,24530.97,19.9445
2019-01-24 00:00:00+00:00,24530.469,24632.97,24420.17,24528.47,19.8662
2019-01-25 00:00:00+00:00,24528.97,24863.67,24508.469,24726.47,15.1569
2019-01-27 00:00:00+00:00,24719.97,24740.969,24685.969,24693.97,0.1858
2019-01-28 00:00:00+00:00,24692.97,24718.47,24321.669,24449.469,11.6624
2019-01-29 00:00:00+00:00,24449.97,24696.97,24386.969,24644.969,11.0052
2019-01-30 00:00:00+00:00,24645.97,25109.67,24578.469,25019.97,12.2094
2019-01-31 00:00:00+00:00,25020.47,25084.97,24834.17,25040.97,16.1881
2019-02-01 00:00:00+00:00,25040.97,25187.669,24983.169,25046.47,16.59
2019-02-03 00:00:00+00:00,24999.47,25041.469,24989.47,25030.969,0.1844
2019-02-04 00:00:00+00:00,25030.469,25249.67,24975.67,25215.97,8.5396
2019-02-05 00:00:00+00:00,25216.47,25426.169,25192.47,25374.469,4.272
2019-02-06 00:00:00+00:00,25374.469,25439.67,25308.069,25351.969,7.8938
2019-02-07 00:00:00+00:00,25351.969,25359.469,24998.17,25087.17,7.8645
2019-02-08 00:00:00+00:00,25087.67,25119.67,24883.669,25099.47,10.183
2019-02-10 00:00:00+00:00,25129.97,25141.969,25088.47,25089.97,0.2281
2019-02-11 00:00:00+00:00,25090.47,25240.07,25003.67,25052.97,15.3674
2019-02-12 00:00:00+00:00,25052.47,25460.669,25045.47,25449.969,6.7559000000000005
2019-02-13 00:00:00+00:00,25449.969,25625.67,25443.969,25495.969,6.3656
2019-02-14 00:00:00+00:00,25495.969,25614.47,25300.669,25418.47,9.1023
2019-02-15 00:00:00+00:00,25418.47,25898.67,25274.47,25887.97,8.8026
2019-02-17 00:00:00+00:00,25902.47,25930.469,25888.47,25919.97,0.184
2019-02-18 00:00:00+00:00,25919.97,25935.969,25850.0,25882.97,4.6363
2019-02-19 00:00:00+00:00,25881.97,25963.67,25790.57,25880.969,9.1352
2019-02-20 00:00:00+00:00,25880.969,25986.67,25826.069,25956.969,13.6998
2019-02-21 00:00:00+00:00,25956.47,26085.97,25761.669,25845.97,10.1769
2019-02-22 00:00:00+00:00,25845.47,26052.67,25812.469,26013.47,7.8607
2019-02-24 00:00:00+00:00,26091.47,26119.97,26071.969,26101.469,0.1806
2019-02-25 00:00:00+00:00,26101.97,26242.17,26043.47,26083.469,8.7431
2019-02-26 00:00:00+00:00,26082.469,26153.67,25958.069,26015.97,13.2813
2019-02-27 00:00:00+00:00,26015.97,26053.47,25873.169,26006.969,7.7413
2019-02-28 00:00:00+00:00,26006.469,26025.169,25869.469,25912.969,11.5769
2019-03-01 00:00:00+00:00,25912.969,26141.67,25909.669,26032.969,10.5021
2019-03-03 00:00:00+00:00,26115.47,26167.97,26094.469,26149.969,0.3059
2019-03-04 00:00:00+00:00,26149.969,26165.469,25608.669,25804.969,12.1262
2019-03-05 00:00:00+00:00,25804.969,25893.57,25725.669,25783.469,11.3784
2019-03-06 00:00:00+00:00,25783.469,25836.669,25631.17,25643.97,20.8818
